Id,date,ticker,SF1,SF2,SF3,SF4,SF5,SF6,SF7,alpha
11852,19/08/18,$DFS,-1.448376427,0.483335139,-0.011865378,2.360004066,1.078713224,-0.12725212,-2.66976386,2
11853,01/08/18,$ABT,0.258505317,-0.248264237,-0.805604553,0.430128092,1.431210596,-0.46731601,0.187185165,4
11854,13/08/18,$L,-2.645654773,-0.684917734,1.556751958,0.956796003,-1.307234457,0.872812242,-3.300398407,1
11855,04/10/18,$STZ,1.070904656,0.077828778,1.016454497,0.910680478,-2.593266444,-0.53966522,0.111590021,3
11856,31/07/18,$JPM,0.005209624,-1.095694326,-0.133331646,-0.056013384,0.252599855,1.101564948,0.074321228,2
11857,30/10/18,$HAL,-0.873886162,-0.433637396,1.200311993,0.587642451,-1.749492186,0.488681336,-1.439300729,1
11858,18/09/18,$AABA,1.070757342,1.194492851,-0.865194339,0.127417304,1.018273055,2.112137954,1.091958905,1
11859,20/09/18,$SBUX,-0.332785702,-1.451694023,0.332739618,-0.838474973,-0.490078219,-1.211279262,0.12100409,3
11860,21/09/18,$es,0.074498703,2.145142858,-0.59027622,-0.960590876,1.041898107,0.815517258,0.799998752,2
11861,04/08/18,$GIS,-0.326298018,0.934582899,-0.264671594,0.67569301,0.761530506,0.181202023,-0.616285257,3
11862,16/08/18,$HPE,0.869962822,0.797794626,-0.250306435,-1.210493973,-0.13439404,0.238748219,1.549830522,3
11863,22/07/18,$WMT,0.441918662,1.510847798,-0.053632418,0.341384237,-0.15209495,-1.595236025,0.195377288,1
11864,20/08/18,$KIM,0.919483405,1.182407219,-0.469573408,-1.01057043,0.273361912,-0.464289855,1.533077598,2
11865,23/09/18,$ULTA,1.78493401,-0.524576964,-0.611789438,-1.570868387,-0.028210662,0.852226703,2.660722757,2
11866,24/09/18,$ULTA,1.362229637,-1.360159091,0.424615147,0.561602922,-1.646663954,-0.423263479,0.735179102,2
11867,11/08/18,$DHI,0.022001732,-0.581014696,-0.156904326,-0.114703329,0.284272858,0.791707168,0.130461972,2
11868,17/07/18,$GM,-0.077454223,-0.805914939,0.143649365,-0.292467874,-0.248858571,0.220107999,0.068344332,2
11869,18/10/18,$MCD,0.459165641,-0.823646751,0.281236728,-0.877656821,-0.889690645,-0.345048685,0.848294751,3
11870,24/07/18,$DISH,-0.67425772,0.895561234,-0.123781919,1.066150643,0.730177968,0.388501765,-1.191230253,2
11871,16/08/18,$adbe,0.381249726,1.185907823,-0.119258624,-0.155993439,-0.017121008,-0.813783038,0.45783871,2
11872,02/08/18,$YUM,0.269763874,-0.972807109,-0.118855981,2.037056247,0.187801594,0.109495097,-0.950898781,3
11873,06/09/18,$CBOE,-1.057791103,0.274218413,0.400727717,-0.912743959,-0.171593564,0.252699139,-0.484611194,1
11874,19/07/18,$SNA,-0.593363656,1.139576245,0.397857249,0.736781447,-0.355621023,0.164086603,-1.065753546,3
11875,23/09/18,$V,-1.088475595,0.145566355,0.095676246,2.011201185,0.621931316,-0.953094629,-2.176937413,2
11876,21/10/18,$SVU,-2.041152174,-0.796055307,-0.266450158,0.377969255,1.823537661,1.57592364,-1.931504836,2
11877,12/09/18,$KR,0.504252013,2.104704281,0.320477048,0.748393122,-0.893722318,-0.759290673,-0.095542732,3
11878,04/10/18,$KSS,-0.232346303,-0.895022851,0.678893746,-0.549062445,-1.208538434,-0.058917097,-0.058788624,1
11879,05/08/18,$CVS,0.808571982,-0.291362311,-0.530290898,-0.288013686,0.505822303,1.211390629,1.020877421,4
11880,10/08/18,$SYY,1.363288006,-1.045832924,0.03069213,-2.049050584,-1.042655205,-1.132485762,2.404562106,1
11881,14/08/18,$CHK,0.744110503,-3.167086509,-0.098212747,-0.082882588,-0.28141792,0.758271858,0.724464408,3
11882,10/10/18,$JBHT,2.849646765,0.162059945,0.072309572,1.054911914,-1.865020941,-0.469319017,1.831681385,3
11883,17/07/18,$DTE,-0.574266216,-1.760679833,0.031374228,0.270961344,0.316393229,-1.458174526,-0.670806318,2
11884,31/10/18,$CTSH,0.138483445,-1.783376247,0.848861035,2.419533643,-1.588348665,-0.782121935,-1.557345542,3
11885,26/09/18,$XLNX,-0.590088916,0.006627652,-0.175484786,0.525964881,0.744460095,0.041281987,-0.78079401,2
11886,06/07/18,$LOW,0.165991616,-0.353076656,0.324171398,0.514040976,-0.702972559,-0.669307435,-0.251045138,4
11887,11/07/18,$THC,0.906654455,-0.327575692,-1.273253701,2.192941587,2.042830926,-0.185323268,-0.175186535,1
11888,18/07/18,$NUE,1.322353292,-1.588187806,-0.818669907,-1.556027644,0.665612943,-0.887859411,2.305210193,1
11889,17/09/18,$NVDA,1.442904621,-0.255766587,-0.24807983,0.959499737,-0.36428234,-0.96143123,0.750566989,3
11890,20/10/18,$BK,0.449776725,0.647168509,-0.363304684,-0.136804819,0.415712578,-0.459185847,0.572470594,4
11891,17/08/18,$mu,0.392977624,0.425305742,-0.136089869,0.06422326,0.0218767,0.998497101,0.340938142,1
11892,11/07/18,$CCL,0.653456712,-0.607313132,0.022340044,0.026694951,-0.452187098,0.628892289,0.547160171,2
11893,09/08/18,$GS,0.327276226,-0.308551498,-0.234187341,-0.258788281,0.233958042,-0.56231302,0.503576101,1
11894,31/10/18,$OI,-0.262582714,0.07873284,-0.230427364,-1.606161584,0.513724268,1.558017553,0.794520229,4
11895,04/07/18,$MGM,0.513381347,0.105235915,-0.878823313,1.044062787,1.451542767,-0.358953663,0.06197197,1
11896,18/08/18,$CSCO,-2.36409834,1.703046058,1.495900309,2.130394164,-1.293084989,-2.162970714,-3.740434109,4
11897,25/07/18,$DISH,-0.264444792,0.805033064,-0.04311767,-0.252068126,0.234347619,1.123380541,-0.06786973,3
11898,14/08/18,$CTSH,0.285158699,1.296769035,0.166143399,0.424750671,-0.475963848,-0.174897259,-0.050837698,2
11899,18/09/18,$NOV,-0.223477437,1.096475176,-0.163213561,-0.042313009,0.455190345,0.94495715,-0.124941532,2
11900,22/08/18,$FLS,0.791109693,1.005606543,-0.068514566,-1.677414525,-0.467357184,1.119141903,1.710904526,2
11901,05/10/18,$BIG,2.191843979,0.102297703,-0.268224941,-0.824729626,-0.90584572,-2.501140137,2.475453683,1
11902,06/08/18,$ANDV,-0.667228949,0.945375537,0.105600699,-0.81060176,0.163482186,-0.641641809,-0.125172823,3
11903,16/10/18,$LB,0.225735164,-0.903327811,-0.247820615,-1.490280189,0.24804988,-0.592744053,1.155310211,2
11904,19/07/18,$BLK,-0.614696891,-0.593545421,-0.887150711,-1.302098195,2.031036229,-0.120966226,0.48468882,2
11905,24/07/18,$pypl,-0.566255292,0.278687532,0.398150553,1.160287974,-0.347012689,0.475223591,-1.295491097,2
11906,16/08/18,$GE,2.668744987,1.379695608,-0.215740286,-1.717118583,-1.36265085,-0.613511499,3.410260985,3
11907,25/07/18,$SWKS,0.726803157,-0.353693084,-0.067540835,-2.048417675,-0.451820115,0.265197608,1.876496416,2
11908,04/08/18,$ABBV,-0.287464841,-0.303893582,-0.047928179,0.348041196,0.295291872,2.112006545,-0.445497814,2
11909,07/09/18,$QEP,-0.923846381,-0.970706108,-0.458474087,-0.633140931,1.43278019,-0.329567087,-0.301321454,1
11910,01/08/18,$ADBE,0.605595314,-0.42980648,-0.263536706,-0.548426521,0.098332509,1.675067132,0.927211092,3
11911,16/08/18,$MNST,-2.299445155,1.016293386,1.287501582,1.761736097,-0.951151707,-0.014151288,-3.406932635,4
11912,07/08/18,$LLY,-0.258311396,-0.250610516,0.463847215,-0.718296041,-0.784425461,0.888499355,0.078325018,1
11913,17/08/18,$CAH,-0.453952468,-0.354507311,-0.306934436,-0.501157764,0.851089035,-0.02638435,-0.012183484,1
11914,25/07/18,$DUK,0.742145618,-1.264052998,-0.674602457,0.90596511,0.902108236,-0.71548779,0.288250348,3
11915,11/07/18,$ALB,-0.120883909,0.235004694,0.017473805,0.441814689,0.069266726,0.216910537,-0.374273146,2
11916,17/08/18,$VZ,-0.256673405,0.604026113,-0.10398764,0.0910636,0.369092923,0.874101172,-0.249739053,2
11917,05/10/18,$CL,-0.204197468,0.512283236,-0.11358208,1.194186085,0.423051739,0.000222951,-0.861121704,1
11918,25/09/18,$MA,-0.053126154,2.200320487,-0.062457924,-0.209094134,0.141911314,0.840160016,0.095766357,2
11919,17/08/18,$CINF,0.922419803,-0.488126274,-0.296353461,-2.244775015,-0.141768099,2.227373786,2.226589781,2
11920,05/07/18,$key,0.515418453,-0.313930048,-0.217110055,0.716616364,0.14293502,-0.597686477,0.07948877,1
11921,03/07/18,$INTC,0.167061399,0.316666199,-0.748116164,-1.295211216,1.270069975,0.347925338,1.123696302,2
11922,27/09/18,$DNR,-1.175142911,-2.059155414,0.3034551,1.357879657,0.231796419,0.867607083,-1.91826834,2
11923,10/10/18,$ame,-0.577063459,0.236291812,0.034365645,0.565942593,0.330582797,0.485689629,-0.850465551,2
11924,27/09/18,$ba,0.739443004,0.235539088,-0.143030478,-0.318340746,-0.205882134,1.938128801,0.873407365,2
11925,16/07/18,$EL,0.726828747,1.176220396,0.123646686,-1.045890032,-0.761677196,-0.366702104,1.224943408,1
11926,17/08/18,$NSC,0.015949969,0.256340316,0.013551852,0.387094814,-0.012425424,0.308065036,-0.221290085,4
11927,08/08/18,$FE,-1.289691893,-2.064956137,1.376714363,1.160619839,-1.796016949,1.048565762,-2.192161568,1
11928,11/08/18,$DISH,0.541741065,-1.696114985,-0.114336742,-0.453594127,-0.145900047,-0.814581518,0.774272963,1
11929,07/07/18,$FAST,-0.039589944,0.390859192,0.068907613,-0.879959792,-0.163611189,1.611346501,0.473006794,1
11930,02/07/18,$CERN,0.215418854,0.276582875,-0.191776619,-0.917097822,0.180984509,0.747133011,0.788289938,2
11931,10/07/18,$gild,-1.035958727,-0.584294929,-0.351242017,-1.406131435,1.2467901,-0.588268222,0.034112538,3
11932,25/08/18,$INTU,1.405145241,1.318932898,0.219918707,0.153842387,-1.300699487,-0.240574439,1.072122708,2
11933,06/07/18,$SYY,1.943172151,0.086410532,-0.401586077,-1.355216745,-0.52310198,-2.298241867,2.612386268,1
11934,16/08/18,$STI,0.136847301,0.564348131,0.000626343,-1.2080053,-0.161904213,-0.714102295,0.84145982,2
11935,30/08/18,$dal,0.096631451,-0.197971796,-0.015816347,-1.026860112,-0.093457832,-1.498442126,0.7025731,2
11936,29/08/18,$MNST,0.268050529,0.887175455,-0.584570739,-0.643603487,0.928858419,-0.39100451,0.777473627,2
11937,18/09/18,$PLD,0.674233898,-0.059370469,-0.280730468,-0.566885585,0.087526557,-0.460080248,1.002718188,2
11938,27/09/18,$ANDV,-0.646115204,1.648904936,-0.10661199,0.211414897,0.626222502,-0.586373443,-0.660228673,2
11939,09/09/18,$gild,1.56795795,-1.547685612,0.076300518,-1.005954727,-1.195364329,-0.256491791,1.946625358,1
11940,09/08/18,$INCY,-0.086272386,-1.434229979,0.054407119,0.070762507,-0.047265456,-1.267354842,-0.132273904,2
11941,11/07/18,$MET,-2.08775097,0.289593594,1.757332957,2.757275001,-1.936351555,-0.261522924,-3.945760013,4
11942,25/08/18,$MO,-0.252902297,1.067149809,-0.489286331,-0.654136006,1.070043999,0.318517642,0.304056686,2
11943,21/09/18,$CMCSA,-0.856284432,-0.889599771,-0.272899082,-0.035874012,1.066350739,-1.044337223,-0.650159051,2
11944,17/07/18,$wdc,0.784232193,1.145959718,-0.505254764,-1.0319323,0.426383322,1.093685486,1.437750359,2
11945,08/08/18,$CSCO,-0.898231761,-0.825828935,0.775923754,1.424562487,-0.856961751,0.140077846,-1.845518437,4
11946,15/08/18,$KR,0.634359258,-2.557320498,0.00786652,0.154910132,-0.404108627,1.288082614,0.457786979,3
11947,13/08/18,$ILMN,2.084301435,-0.203045539,0.185870822,0.375411573,-1.647291459,0.083302631,1.540473248,1
11948,02/07/18,$VFC,0.337905108,0.359813006,0.127616408,0.334213351,-0.439754529,1.020134892,0.059737153,2
11949,21/08/18,$DLTR,-0.078093523,0.06733986,-0.549826945,-0.831274791,1.067054709,-0.318620579,0.578737416,2
11950,09/08/18,$DTE,-0.025601366,0.74364306,0.160336677,0.517822147,-0.26374624,-0.097906157,-0.375609985,2
11951,28/07/18,$CTSH,-0.554330904,0.970786627,-0.19449028,0.01503677,0.727357416,-0.747043523,-0.43892224,2
11952,08/10/18,$PBCT,-0.000205114,-0.229076052,0.608918515,0.514965499,-1.152388578,-0.88482629,-0.473858751,1
11953,25/10/18,$KMX,-0.174134165,0.471083295,0.236292152,-0.552610498,-0.384432309,-1.117445803,0.114491357,1
11954,16/07/18,$dis,0.964108611,-0.590554159,0.193442069,-0.699397737,-1.025011925,1.069284191,1.205421711,1
11955,21/08/18,$ORLY,-0.998207913,-0.472581431,-0.181535316,0.187037769,0.991566681,0.142630713,-0.93195661,2
11956,19/07/18,$ROST,-0.451167902,-0.036353219,0.042056577,-0.096473788,0.195572618,-0.727209735,-0.34674825,2
11957,22/09/18,$NLSN,-0.139763562,2.228106442,-0.021323188,0.032497789,0.131260295,0.417543479,-0.135375149,2
11958,21/08/18,$PG,0.81734731,-0.325417232,-0.276440649,-0.598916296,-0.012677792,0.97349801,1.145367485,2
11959,11/08/18,$NFX,0.659563574,-1.817185654,-0.146924801,-0.303154164,-0.147201667,2.749571677,0.795804797,2
11960,15/10/18,$gs,0.428465118,-0.592567159,-0.968116952,-1.303342871,1.533312697,1.62649893,1.416131311,4
11961,29/10/18,$SNPS,-0.633145343,-0.144048275,-0.831855284,-1.186621853,1.942214509,1.139098573,0.384511981,2
11962,02/08/18,$XEC,-0.259726089,-1.608508521,-0.143784312,-0.520349237,0.410586982,0.10675039,0.124077407,2
11963,03/07/18,$XEL,1.394867859,1.598795111,0.109040675,2.097314029,-0.958333282,-0.826821168,-0.068915132,3
11964,27/09/18,$INTC,-0.891349338,-0.430829839,1.112885054,-0.622325649,-1.643338795,-0.14214654,-0.707118605,1
11965,14/09/18,$T,1.637162246,0.117449409,0.322434401,1.695049813,-1.550451489,-0.463416098,0.324632871,3
11966,25/10/18,$CY,-2.739534815,0.402700901,1.962130499,2.848755701,-1.919698198,-1.47470827,-4.623950143,4
11967,20/07/18,$agn,-0.902596205,0.258168573,-0.01726636,0.469081895,0.629459047,0.760345122,-1.062049013,2
11968,06/09/18,$aaba,-0.255690225,0.206889087,-0.148903317,0.098498278,0.456298909,0.477741077,-0.241105278,2
11969,15/10/18,$MGM,-0.622605601,0.935497717,0.331494835,0.703255484,-0.210252222,-0.660648396,-1.053115445,4
11970,13/08/18,$ADBE,0.511741754,0.012201669,-0.002674866,-0.768245782,-0.363716581,0.477571539,0.905925533,1
11971,18/09/18,$UHS,-0.831639505,-0.878325589,-0.163766087,0.513012877,0.872564662,0.060590997,-0.986644122,4
11972,19/10/18,$SO,1.214461432,-0.582719608,-0.243200981,-2.900955514,-0.469161279,0.033884796,2.858930022,2
11973,19/09/18,$CMG,-0.853844785,0.502007173,-0.058832385,0.946860776,0.709251691,-2.036676498,-1.293998909,2
11974,30/10/18,$WRK,-0.05944408,-0.912717103,-0.461324917,-0.553824007,0.900367792,1.081170152,0.404972253,4
11975,04/09/18,$SWKS,2.011072709,-0.774230021,-0.14432854,1.282911107,-0.902896829,-0.036312413,1.023833242,3
11976,07/09/18,$KSS,-0.482720381,0.320149932,-0.111366517,0.142938342,0.528617692,0.812386424,-0.475655729,2
11977,18/07/18,$FSLR,-0.722163829,0.087679287,-0.314729857,-0.163635441,1.055578034,-0.875677497,-0.445541499,2
11978,07/08/18,$PM,-1.358447877,1.137829004,0.46677055,0.620460895,-0.016367342,-2.067097771,-1.681383714,4
11979,20/08/18,$HII,-0.216410963,-0.697887255,-0.773494673,-2.387125149,1.492702497,1.117129104,1.449573607,3
11980,21/08/18,$TSLA,0.085634788,0.726639523,-0.601039134,-0.848800946,1.062755589,0.435942864,0.745774011,4
11981,04/07/18,$A,0.714842575,-0.453898008,0.054959326,-0.179472065,-0.566941267,0.706194134,0.715048899,1
11982,18/07/18,$DISH,-1.622443067,-1.542776075,-1.775895997,-0.843704528,4.420944671,-0.120746497,-0.425392939,4
11983,13/09/18,$COO,0.097775729,0.902234748,-0.038078866,0.092961832,0.018411819,1.125302067,0.039937868,2
11984,17/08/18,$DUK,0.664907495,1.525755503,0.497673506,0.362754335,-1.363135052,-0.327374974,0.226800664,4
11985,11/10/18,$dis,0.191612982,0.738544213,-0.965019391,-1.720334672,1.650236052,-0.328914932,1.45834923,2
11986,09/09/18,$SO,0.984102745,-0.126912858,0.25293329,0.285246036,-1.092359758,-0.524109912,0.617798171,3
11987,29/10/18,$CNC,0.579431703,1.094993519,-0.829729972,-2.008962821,1.125673255,-1.209154791,1.931956134,1
11988,11/09/18,$BEN,-0.710026838,0.302402617,0.058224765,0.868699494,0.386412041,1.049653044,-1.153837287,2
11989,13/08/18,$JWN,0.389866594,-2.461966688,-0.034754322,0.00436718,-0.176976128,-0.329880228,0.346446258,2
11990,16/09/18,$MMM,0.008770868,0.648971178,-0.211050968,-1.181074363,0.331921008,0.883629894,0.771397881,2
11991,07/08/18,$uaa,-0.787141592,0.696847237,0.491333025,1.413332171,-0.373879349,-0.967415992,-1.664585666,2
11992,11/08/18,$COG,-3.11267399,1.36383569,1.244015005,1.30455814,-0.384127971,-0.038697737,-3.830066979,1
11993,19/09/18,$URI,0.488387957,1.112107971,-0.10411901,-1.441269941,-0.193377313,0.777634266,1.315680984,2
11994,19/07/18,$COST,-0.585586611,0.774572564,-0.036534515,0.013582444,0.43966417,0.202427286,-0.508265061,4
11995,14/09/18,$PG,-0.240198525,0.00276089,-0.550452086,1.353836974,1.305275282,1.673134124,-0.869065883,4
11996,15/10/18,$CCL,-0.583345489,-1.109681728,0.876024864,1.76234588,-1.228520266,-0.895156867,-1.800479098,4
11997,09/07/18,$MTD,0.279290849,0.083811068,-0.146107474,-1.237128578,0.03224123,-0.79657248,1.022887093,2
11998,18/07/18,$FDX,-0.298116763,0.009982182,0.067268206,0.866729638,0.11001096,-0.135442615,-0.796319239,3
11999,22/10/18,$FLS,0.597597548,-1.439492542,0.607359476,-0.169099233,-1.567115263,-0.667306543,0.456384848,1
12000,25/07/18,$DVN,1.210977575,-0.062028165,-1.122857906,1.093126721,1.491132248,-1.733647477,0.706695532,1
12001,17/09/18,$AMAT,0.077730582,0.38968847,-0.322238495,-0.089799381,0.572398683,0.085148869,0.209106871,1
12002,13/07/18,$INFO,2.159123468,0.089351743,-1.40068529,0.567474671,1.403540204,0.469660066,1.922560248,1
12003,14/08/18,$ESV,0.326202623,1.743636812,0.288265232,1.417546336,-0.677847022,0.922886506,-0.64204513,3
12004,18/07/18,$wmt,-0.519563417,0.258869525,0.049791045,0.471056518,0.258597312,-1.567249024,-0.747832102,2
12005,25/08/18,$BSX,1.079175699,-1.151873835,-0.041843388,-1.018870312,-0.659400361,-0.822991664,1.560739571,1
12006,10/10/18,$gis,0.32649584,0.125031668,-0.609201302,-1.082179222,0.912925287,0.310221574,1.097369262,2
12007,25/07/18,$CMI,0.553407732,-0.349955237,-0.02489527,-1.712902321,-0.4051124,1.15079375,1.513202411,2
12008,19/07/18,$RF,-0.806370951,-0.132440863,0.634675316,1.124353535,-0.658491339,0.283952998,-1.547526709,3
12009,11/07/18,$CLF,-0.070884284,0.008251227,-0.00333665,0.221112986,0.064687834,1.029650221,-0.193069771,2
12010,23/07/18,$V,-0.181788943,-0.468381294,0.333760118,-0.330221355,-0.55544561,2.178475411,-0.05169788,3
12011,27/08/18,$WBA,1.39479225,-2.383499323,-1.282802312,-1.980349932,1.496628431,1.582185865,2.74837909,1
12012,24/07/18,$CRM,-0.582001759,-1.191295051,-0.135359512,0.319006421,0.648530233,-2.018171709,-0.66090141,2
12013,03/07/18,$TEL,-1.281893274,-0.138739956,0.151647087,2.086816453,0.639214353,-0.534688026,-2.405869678,2
12014,31/07/18,$IQV,-0.9288315,0.421628678,-0.334218335,0.058903277,1.237045429,0.275950453,-0.753344657,1
12015,10/09/18,$ROST,-1.009872148,1.902729434,-0.824505483,-0.109241797,2.231172512,-1.471449339,-0.589951318,1
12016,24/10/18,$ADI,-1.601617486,-2.677052656,1.275926391,0.708529548,-1.43205431,0.92237514,-2.166075724,3
12017,01/08/18,$ETR,-0.103554056,0.116523694,0.015849877,0.039098623,0.036624646,-0.895875293,-0.117898208,2
12018,28/07/18,$ANDV,1.365925803,0.141588822,-0.572835244,-1.360036354,0.172213073,-1.260500832,2.159052987,2
12019,13/08/18,$SHLD,-0.125827969,0.568938741,-1.650908901,-0.98632464,3.229104172,-0.755705051,0.92953559,3
12020,30/07/18,$WIN,0.72305549,0.461429512,-0.280652318,-0.582593967,0.055741522,-1.028250044,1.054617914,2
12021,11/08/18,$AMZN,0.272974326,-0.92839851,-0.245496441,0.415371809,0.331769873,-1.193452974,0.056183184,4
12022,10/09/18,$COST,-0.00514664,0.028511192,0.090533282,-0.104626282,-0.179333478,0.16708519,0.033448802,4
12023,11/10/18,$T,0.268338535,-0.962395045,-0.84753946,-0.423161631,1.453805397,-0.828519387,0.717458397,1
12024,05/07/18,$EFX,1.218716243,-0.665352954,-0.00444715,-0.218292733,-0.770238887,-0.615881575,1.193339622,2
12025,03/10/18,$PXD,-0.073061594,0.460335388,-0.196260885,-0.227316208,0.413557847,-1.298815547,0.125712368,3
12026,21/07/18,$V,-0.957045812,-0.92582517,0.684390951,1.650966989,-0.62798058,3.128250304,-2.007236656,3
12027,14/09/18,$NTAP,0.397587991,0.599553236,-0.035273075,-1.737182652,-0.288570832,-0.381594469,1.394817733,2
12028,03/10/18,$VFC,-0.4928384,-1.065582774,-0.908797207,-1.966576404,1.955496748,-0.024142688,0.994106621,3
12029,23/08/18,$FAST,1.340798325,0.275340153,-0.196713639,-3.310163993,-0.664243092,-0.364112952,3.201046829,2
12030,14/10/18,$NVDA,2.167235679,0.79062716,-0.703288957,1.18525936,0.080195673,1.090901748,1.370378433,3
12031,14/10/18,$PWR,-0.555710436,1.981858079,0.189925537,0.459337055,0.008004142,0.476879699,-0.810446733,4
12032,14/09/18,$BIIB,-0.193460259,0.096864532,-0.086520354,0.157913783,0.299554962,1.100082871,-0.239408433,2
12033,08/09/18,$GOOGL,-1.319158982,0.491006213,-0.121320996,1.941223914,1.184547695,0.308797384,-2.276974743,2
12034,11/10/18,$SRE,0.455654756,0.775636312,-1.104994566,-1.552244254,1.767071177,1.307412158,1.625917018,4
12035,20/07/18,$ULTA,1.070580458,0.660091433,-1.187339368,-1.428829981,1.548684487,-2.264868426,2.110162133,4
12036,19/07/18,$TJX,-0.699257395,-1.940679552,-0.04319861,0.968380969,0.583090143,0.629911839,-1.176467418,2
12037,06/08/18,$EXPE,-1.815256817,1.675727402,0.005743608,0.822041599,1.179714321,-1.226208482,-2.074380852,2
12038,17/10/18,$KIM,-3.027636929,-0.545796852,1.126572627,-0.393093415,-0.314139794,-0.486271249,-2.70878094,1
12039,29/10/18,$FTV,0.045870152,-0.882708745,0.459700945,-0.986813343,-0.984007811,0.542016756,0.504998038,1
12040,05/08/18,$V,-0.717156832,-0.308660004,0.328480287,-0.655888513,-0.22910235,-0.229835477,-0.321842377,1
12041,03/07/18,$MCD,1.078726579,1.584058349,-0.60483116,-0.566419874,0.463917981,-1.000716523,1.4429819,1
12042,06/09/18,$NBR,-0.861103416,-0.554923677,0.191210674,1.308246262,0.249822808,0.354193228,-1.584489922,2
12043,27/09/18,$KMX,-0.037279557,-1.086735781,-0.172739274,-0.120922362,0.351917951,1.028393469,0.086852595,2
12044,22/08/18,$ADP,-0.230956422,-0.222190111,-0.235436566,-0.23374211,0.58852076,-2.202083671,0.002679789,3
12045,24/10/18,$BHGE,0.046182717,-0.13376416,0.649783689,0.70165154,-1.249455439,-0.772137566,-0.556217513,1
12046,14/09/18,$JPM,-0.067656894,-0.41810784,-0.01575388,0.064570215,0.077127413,-1.690428123,-0.093261462,2
12047,30/07/18,$FIS,-0.417047291,1.267054931,-0.053345751,0.410003013,0.391043918,0.860424096,-0.593953621,2
12048,07/08/18,$CBOE,-1.708516465,0.59441271,-0.630890868,-0.442321761,2.27273801,0.307317765,-1.052015342,2
12049,16/10/18,$AMD,-0.230544848,-1.198719342,-0.526970284,-0.738121518,1.124103923,-0.833666144,0.384013102,2
12050,17/07/18,$cma,0.897669937,-0.506533332,-0.326736659,-0.727396486,0.026756768,-0.027112631,1.305857022,2
12051,26/10/18,$NFX,0.106479452,-1.094078984,0.131789779,-0.457599347,-0.351522844,-0.089025798,0.330544427,2
12052,20/08/18,$CMG,0.81850027,0.773196169,-0.358793841,-0.762824823,0.1366381,0.887017074,1.266806462,2
12053,26/10/18,$REG,0.094929592,-1.507366469,0.735529431,1.792504801,-1.379355671,0.217255529,-1.189457304,3
12054,11/07/18,$REGN,-0.738499802,-0.478572685,-0.618749063,-0.741291983,1.621430148,0.206249943,-0.03157641,2
12055,31/10/18,$TPR,2.227800957,-0.949695364,-1.461784689,0.613382688,1.482091245,0.864695062,1.971556255,1
12056,06/08/18,$WFC,-0.085023722,0.36509804,-0.38533756,-0.512809317,0.771170547,-1.078547356,0.337483016,2
12057,19/07/18,$GT,-0.753158815,-0.800613783,0.635019595,-0.842376391,-0.814266454,-0.612103519,-0.325099488,1
12058,28/10/18,$MAR,-0.148377261,0.062733414,-0.30793382,-0.341185843,0.67102238,-0.773983663,0.158596361,2
12059,13/07/18,$MRK,-1.683746814,0.859182473,1.109539575,1.705409501,-0.995164016,-0.230579287,-2.788501839,4
12060,18/07/18,$CHD,-0.030728747,1.376972497,-0.205467878,0.25234868,0.434558115,0.476909207,-0.12176275,1
12061,09/08/18,$MRK,-0.600657106,-1.652346206,0.156246079,0.51922611,0.105445593,0.372580579,-0.876248245,2
12062,20/07/18,$SWN,-0.193095682,1.231413836,0.662516269,0.456827356,-1.139096486,-2.029147309,-0.621697078,3
12063,03/07/18,$PEP,-0.129326004,-1.049600199,-0.215862713,-0.62498403,0.46241504,-0.174411083,0.319855364,1
12064,05/08/18,$PYPL,0.975848361,-0.499825662,0.291323796,0.440521742,-1.152240101,-0.276111419,0.507300285,2
12065,14/07/18,$FSLR,1.431267313,0.235353433,0.767161028,0.943790852,-2.332644642,-0.802639876,0.473532596,4
12066,17/08/18,$TIF,-0.128794729,1.462804585,-0.027794639,0.189112946,0.146649148,-0.186296655,-0.217720444,2
12067,01/10/18,$FMC,0.165320758,-0.130848067,-0.055526244,0.042467004,0.0068038,0.336705155,0.133719872,2
12068,04/10/18,$VLO,-0.444562421,1.592029193,0.404175781,-2.037221408,-0.63299679,0.901386089,0.721088226,3
12069,02/10/18,$AMAT,-0.465437529,-0.965809006,-0.319715994,-0.259078471,0.898140865,1.741166435,-0.16348074,2
12070,19/09/18,$JCI,-0.115599711,0.896131023,0.206501206,-0.450171721,-0.356910138,-0.262229914,0.112324423,1
12071,16/08/18,$CTXS,0.340357815,-1.421190257,0.259015651,-0.127321918,-0.725430041,-0.207294938,0.302127445,4
12072,11/10/18,$alb,-0.564735911,1.234473981,-0.372880681,-0.325370694,1.059809118,-0.50858012,-0.195862842,2
12073,16/07/18,$EBAY,0.592922096,0.126647644,-0.640176281,1.013952177,0.935544785,0.817681623,0.084317988,1
12074,20/08/18,$thc,0.138393607,1.033156488,0.038501577,-1.130116282,-0.231725516,0.213882097,0.785919018,2
12075,05/07/18,$DWDP,-0.197931515,1.871682831,-0.635050323,0.292250111,1.377595488,1.721521395,-0.174361492,4
12076,30/07/18,$IT,-0.649984002,1.83973799,1.809346795,0.899171824,-3.055438739,0.53420673,-1.596317217,1
12077,02/09/18,$ZTS,-0.092721207,-0.105881908,-0.850528492,-0.113551987,1.70552964,1.202380289,0.218607929,3
12078,03/07/18,$TDC,0.799995902,0.39549949,-0.066249514,-2.129332792,-0.505305011,-1.528969947,1.988290668,2
